"FromFile","FromRole","ImportPath","IsLocal"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\SellerProductFormPage.jsx","PAGE","../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\SellerProductFormPage.jsx","PAGE","../services/offlineQueue","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\SellTimingPage.jsx","PAGE","../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\SharedInfraPage.jsx","PAGE","../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\SheepFarmingPage.jsx","PAGE","../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\ShgManagementPage.jsx","PAGE","../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\SoilManagementPage.jsx","PAGE","../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\SowingManagementPage.jsx","PAGE","../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\SubsidyManagementPage.jsx","PAGE","../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\SupplyChainAnalyticsPage.jsx","PAGE","../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\SupportCenterPage.jsx","PAGE","../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\SustainabilityDashboardPage.jsx","PAGE","../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\SystemAdministrationPage.jsx","PAGE","../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\TraceabilityPage.jsx","PAGE","../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\TractorManagementPage.jsx","PAGE","../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\TrainingAcademyPage.jsx","PAGE","../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\TransactionHistoryPage.jsx","PAGE","../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\VarietyDirectoryPage.jsx","PAGE","../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\VillageRegistryPage.jsx","PAGE","../services/villageAPI","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\WalletPage.jsx","PAGE","../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\WearablesPage.jsx","PAGE","../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\WeatherAnalyticsPage.jsx","PAGE","../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\WhatGrowPage.jsx","PAGE","../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\YieldManagementPage.jsx","PAGE","../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\Generated\Page0.jsx","PAGE","../../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\Generated\Page1.jsx","PAGE","../../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\Generated\Page2.jsx","PAGE","../../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\Generated\Page3.jsx","PAGE","../../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\MachineryVillageOps\MachineryManagement.jsx","PAGE","../../services/machineryVillageOpsService","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\SoilNutrientLand\SoilManagement.jsx","PAGE","../../services/soilNutrientLandService","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\VendorProcurement\VendorManagement.jsx","PAGE","../../services/vendorProcurementService","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\pages\WaterIrrigation\WaterManagement.jsx","PAGE","../../services/waterIrrigationService","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\aiDecisionService.test.js","API_OR_SERVICE","./aiDecisionService","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\artificialScientistAPI.js","API_OR_SERVICE","./api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\authService.js","API_OR_SERVICE","./api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\commerceApi.js","API_OR_SERVICE","./apiClient","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\componentApi.js","API_OR_SERVICE","./api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\coreApi.js","API_OR_SERVICE","./apiClient","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\farmerService.js","API_OR_SERVICE","./api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\index.js","API_OR_SERVICE","./aiDecisionService","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\index.js","API_OR_SERVICE","./aiDecisionService.test","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\index.js","API_OR_SERVICE","./api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\index.js","API_OR_SERVICE","./apiClient","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\index.js","API_OR_SERVICE","./commerceApi","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\index.js","API_OR_SERVICE","./componentApi","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\index.js","API_OR_SERVICE","./coreApi","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\index.js","API_OR_SERVICE","./operationsApi","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\machineryVillageOpsService.js","API_OR_SERVICE","./api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\marketplaceService.js","API_OR_SERVICE","./api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\operationsApi.js","API_OR_SERVICE","./apiClient","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\realTimeService.jsx","API_OR_SERVICE","socket.io-client","False"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\soilNutrientLandService.js","API_OR_SERVICE","./api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\vendorProcurementService.js","API_OR_SERVICE","./api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\waterIrrigationService.js","API_OR_SERVICE","./api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\services\__tests__\villageProfileAPI.test.js","API_OR_SERVICE","../api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\test\utils\errorMonitoring.test.js","OTHER","../../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\utils\errorMonitoring.js","OTHER","../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\utils\pushNotifications.js","OTHER","../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\__tests__\FinalPlaceholderPages.test.jsx","OTHER","../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\__tests__\OperationalPlaceholderPages.test.jsx","OTHER","../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\__tests__\SearchKnowledgePages.test.jsx","OTHER","../services/api","True"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\frontend\src\__tests__\TrainingTraceabilityPages.test.jsx","OTHER","../services/api","True"
