"Method","Prefix","LocalPath","EffectiveURL","RouterFile","Variable","MountLine","RouteLine"
"GET","/api/v1","/conversational-ai/domains","/api/v1/conversational-ai/domains","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\conversationalAIDomainRoutes.js","conversationalAIDomainRoutes","1743","30"
"POST","/api/v1","/conversational-ai/session/:sessionId/respond","/api/v1/conversational-ai/session/:sessionId/respond","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\conversationalAIDomainRoutes.js","conversationalAIDomainRoutes","1743","31"
"POST","/api/v1","/conversational-ai/session/:sessionId/end","/api/v1/conversational-ai/session/:sessionId/end","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\conversationalAIDomainRoutes.js","conversationalAIDomainRoutes","1743","32"
"POST","/api/v1","/voice-ai/session","/api/v1/voice-ai/session","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\voiceAIDomainRoutes.js","voiceAIDomainRoutes","1744","25"
"POST","/api/v1","/voice-ai/session/:sessionId/end","/api/v1/voice-ai/session/:sessionId/end","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\voiceAIDomainRoutes.js","voiceAIDomainRoutes","1744","26"
"GET","/api/v1","/voice-ai/preferences","/api/v1/voice-ai/preferences","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\voiceAIDomainRoutes.js","voiceAIDomainRoutes","1744","27"
"POST","/api/v1","/voice-ai/command","/api/v1/voice-ai/command","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\voiceAIDomainRoutes.js","voiceAIDomainRoutes","1744","28"
"POST","/api/v1","/ai-backbone/call","/api/v1/ai-backbone/call","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiBackboneDomainRoutes.js","aiBackboneDomainRoutes","1745","27"
"POST","/api/v1","/ai-backbone/reset-statistics","/api/v1/ai-backbone/reset-statistics","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiBackboneDomainRoutes.js","aiBackboneDomainRoutes","1745","28"
"GET","/api/v1","/ai-backbone/provider-status","/api/v1/ai-backbone/provider-status","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiBackboneDomainRoutes.js","aiBackboneDomainRoutes","1745","29"
"GET","/api/v1","/companies","/api/v1/companies","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\companyDomainRoutes.js","companyDomainRoutes","1746","27"
"GET","/api/v1","/company/:id","/api/v1/company/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\companyDomainRoutes.js","companyDomainRoutes","1746","28"
"GET","/api/v1","/company/:id/fiscal-years","/api/v1/company/:id/fiscal-years","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\companyDomainRoutes.js","companyDomainRoutes","1746","29"
"GET","/api/v1","/company/:id/chart-of-accounts","/api/v1/company/:id/chart-of-accounts","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\companyDomainRoutes.js","companyDomainRoutes","1746","30"
"GET","/api/v1","/finance/my-enwr-receipts","/api/v1/finance/my-enwr-receipts","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\financeDomainRoutes.js","financeDomainRoutes","1747","28"
"GET","/api/v1","/finance/trial-balance","/api/v1/finance/trial-balance","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\financeDomainRoutes.js","financeDomainRoutes","1747","29"
"GET","/api/v1","/finance/verify-ledger","/api/v1/finance/verify-ledger","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\financeDomainRoutes.js","financeDomainRoutes","1747","30"
"GET","/api/v1","/compliance/tds-summary","/api/v1/compliance/tds-summary","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\complianceDomainRoutes.js","complianceDomainRoutes","1748","28"
"GET","/api/v1","/compliance/tds-rates","/api/v1/compliance/tds-rates","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\complianceDomainRoutes.js","complianceDomainRoutes","1748","29"
"GET","/api/v1","/compliance/rcm-outstanding","/api/v1/compliance/rcm-outstanding","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\complianceDomainRoutes.js","complianceDomainRoutes","1748","30"
"GET","/api/v1","/defense-fitness-prep/categories","/api/v1/defense-fitness-prep/categories","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\defenseFitnessPrepDomainRoutes.js","defenseFitnessPrepDomainRoutes","1749","24"
"GET","/api/v1","/defense-fitness-prep/readiness/:category","/api/v1/defense-fitness-prep/readiness/:category","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\defenseFitnessPrepDomainRoutes.js","defenseFitnessPrepDomainRoutes","1749","25"
"POST","/api/v1","/defense-fitness-prep/attempt","/api/v1/defense-fitness-prep/attempt","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\defenseFitnessPrepDomainRoutes.js","defenseFitnessPrepDomainRoutes","1749","26"
"GET","/api/v1","/enterprise-integration/current","/api/v1/enterprise-integration/current","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\enterpriseIntegrationDomainRoutes.js","enterpriseIntegrationDomainRoutes","1750","29"
"GET","/api/v1","/enterprise-integration/health/:integrationId","/api/v1/enterprise-integration/health/:integrationId","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\enterpriseIntegrationDomainRoutes.js","enterpriseIntegrationDomainRoutes","1750","30"
"GET","/api/v1","/escrow/list","/api/v1/escrow/list","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\escrowDomainRoutes.js","escrowDomainRoutes","1751","24"
"POST","/api/v1","/escrow/:escrowId/release","/api/v1/escrow/:escrowId/release","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\escrowDomainRoutes.js","escrowDomainRoutes","1751","25"
"POST","/api/v1","/escrow/:escrowId/refund","/api/v1/escrow/:escrowId/refund","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\escrowDomainRoutes.js","escrowDomainRoutes","1751","26"
"GET","/api/v1","/financial/loans","/api/v1/financial/loans","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\financialAIDomainRoutes.js","financialAIDomainRoutes","1752","25"
"POST","/api/v1","/system-administration/self-healing","/api/v1/system-administration/self-healing","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\systemAdministrationDomainRoutes.js","systemAdministrationDomainRoutes","1753","26"
"GET","/api/v1","/system-administration/capacity-forecast","/api/v1/system-administration/capacity-forecast","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\systemAdministrationDomainRoutes.js","systemAdministrationDomainRoutes","1753","27"
"GET","/api/v1","/system-administration/health-dashboard","/api/v1/system-administration/health-dashboard","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\systemAdministrationDomainRoutes.js","systemAdministrationDomainRoutes","1753","28"
"GET","/api/v1","/logistics-ai/shipments","/api/v1/logistics-ai/shipments","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\logisticsAIDomainRoutes.js","logisticsAIDomainRoutes","1754","27"
"GET","/api/v1","/blockchain-verification/product/:productId/verify","/api/v1/blockchain-verification/product/:productId/verify","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\blockchainVerificationDomainRoutes.js","blockchainVerificationDomainRoutes","1755","27"
"GET","/api/v1","/blockchain-verification/stats","/api/v1/blockchain-verification/stats","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\blockchainVerificationDomainRoutes.js","blockchainVerificationDomainRoutes","1755","28"
"GET","/api/v1","/knowledge-graph/search","/api/v1/knowledge-graph/search","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\knowledgeGraphDomainRoutes.js","knowledgeGraphDomainRoutes","1756","27"
"POST","/api/v1","/","/api/v1/","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiDomainAdapterRoutes.js","aiDomainAdapterRoutes","1757","18"
"GET","/api/v1","/health","/api/v1/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiDomainAdapterRoutes.js","aiDomainAdapterRoutes","1757","30"
"GET","/api/v1","/crop-value-research/pending","/api/v1/crop-value-research/pending","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\cropValueResearchDomainRoutes.js","cropValueResearchDomainRoutes","1758","24"
"POST","/api/v1","/crop-value-research/:id/review","/api/v1/crop-value-research/:id/review","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\cropValueResearchDomainRoutes.js","cropValueResearchDomainRoutes","1758","25"
"GET","/api/v1","/tenant-management/tenants","/api/v1/tenant-management/tenants","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\tenantManagementDomainRoutes.js","tenantManagementDomainRoutes","1759","27"
"POST","/api/v1","/tenant-management/tenant","/api/v1/tenant-management/tenant","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\tenantManagementDomainRoutes.js","tenantManagementDomainRoutes","1759","28"
"DELETE","/api/v1","/tenant-management/tenant/:id","/api/v1/tenant-management/tenant/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\tenantManagementDomainRoutes.js","tenantManagementDomainRoutes","1759","29"
"GET","/api/v1","/platform-core/health","/api/v1/platform-core/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\platformCoreDomainRoutes.js","platformCoreDomainRoutes","1760","28"
"GET","/api/v1","/platform-core/scaling-recommendations","/api/v1/platform-core/scaling-recommendations","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\platformCoreDomainRoutes.js","platformCoreDomainRoutes","1760","29"
"POST","/api/v1","/mfa/setup","/api/v1/mfa/setup","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\mfaDomainRoutes.js","mfaDomainRoutes","1761","23"
"POST","/api/v1","/mfa/verify","/api/v1/mfa/verify","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\mfaDomainRoutes.js","mfaDomainRoutes","1761","24"
"GET","/api/v1","/organic-traceability/consumer-transparency","/api/v1/organic-traceability/consumer-transparency","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\organicTraceabilityDomainRoutes.js","organicTraceabilityDomainRoutes","1762","21"
"GET","/api/v1","/ecommerce-marketing","/api/v1/ecommerce-marketing","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceMarketingDomainRoutes.js","ecommerceMarketingDomainRoutes","1763","30"
"POST","/api/v1","/ecommerce-marketing/campaign","/api/v1/ecommerce-marketing/campaign","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\ecommerceMarketingDomainRoutes.js","ecommerceMarketingDomainRoutes","1763","31"
"GET","/api/v1","/seller-ranking","/api/v1/seller-ranking","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\sellerRankingDomainRoutes.js","sellerRankingDomainRoutes","1764","24"
"GET","/api/v1","/farmer-value/season-ledger","/api/v1/farmer-value/season-ledger","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerValueDomainRoutes.js","farmerValueDomainRoutes","1765","31"
"GET","/api/v1","/transactions","/api/v1/transactions","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\transactionDomainRoutes.js","transactionDomainRoutes","1766","18"
"GET","/api/v1","/notifications","/api/v1/notifications","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\notificationDomainRoutes.js","notificationDomainRoutes","1767","24"
"PUT","/api/v1","/notifications/:id/read","/api/v1/notifications/:id/read","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\notificationDomainRoutes.js","notificationDomainRoutes","1767","25"
"PUT","/api/v1","/notifications/read-all","/api/v1/notifications/read-all","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\notificationDomainRoutes.js","notificationDomainRoutes","1767","26"
"POST","/api/v1","/privacy-settings/consent","/api/v1/privacy-settings/consent","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\privacyDomainRoutes.js","privacyDomainRoutes","1768","17"
"GET","/api/v1","/pest-forecasting","/api/v1/pest-forecasting","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\pestForecastingDomainRoutes.js","pestForecastingDomainRoutes","1769","22"
"GET","/api/v1","/admin/recent-audit","/api/v1/admin/recent-audit","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\adminAuditDomainRoutes.js","adminAuditDomainRoutes","1770","31"
"GET","/api/v1","/system/health","/api/v1/system/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\adminAuditDomainRoutes.js","adminAuditDomainRoutes","1770","32"
"GET","/api/v1/apiculture","/health","/api/v1/apiculture/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\apicultureRoutes.js","apicultureRoutes","1771","15"
"GET","/api/v1/apiculture","/","/api/v1/apiculture/","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\apicultureRoutes.js","apicultureRoutes","1771","23"
"GET","/api/v1/apiculture","/:id","/api/v1/apiculture/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\apicultureRoutes.js","apicultureRoutes","1771","38"
"POST","/api/v1/apiculture","/","/api/v1/apiculture/","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\apicultureRoutes.js","apicultureRoutes","1771","48"
"GET","/api/v1/apiculture","/:id/honey","/api/v1/apiculture/:id/honey","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\apicultureRoutes.js","apicultureRoutes","1771","58"
"GET","/api/v1/apiculture","/:id/hives","/api/v1/apiculture/:id/hives","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\apicultureRoutes.js","apicultureRoutes","1771","68"
"GET","/api/v1/strategic/contract-farming","/health","/api/v1/strategic/contract-farming/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\contractFarmingRoutes.js","contractFarmingRoutes","1772","18"
"POST","/api/v1/strategic/contract-farming","/contracts","/api/v1/strategic/contract-farming/contracts","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\contractFarmingRoutes.js","contractFarmingRoutes","1772","34"
"GET","/api/v1/strategic/contract-farming","/contracts/:id","/api/v1/strategic/contract-farming/contracts/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\contractFarmingRoutes.js","contractFarmingRoutes","1772","48"
"POST","/api/v1/strategic/contract-farming","/contracts/:id/input-usage","/api/v1/strategic/contract-farming/contracts/:id/input-usage","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\contractFarmingRoutes.js","contractFarmingRoutes","1772","62"
"POST","/api/v1/strategic/contract-farming","/quality-tests/:testId/result","/api/v1/strategic/contract-farming/quality-tests/:testId/result","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\contractFarmingRoutes.js","contractFarmingRoutes","1772","76"
"POST","/api/v1/strategic/contract-farming","/contracts/:id/amend","/api/v1/strategic/contract-farming/contracts/:id/amend","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\contractFarmingRoutes.js","contractFarmingRoutes","1772","90"
"GET","/api/v1/strategic/contract-farming","/buyer-portfolio","/api/v1/strategic/contract-farming/buyer-portfolio","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\contractFarmingRoutes.js","contractFarmingRoutes","1772","104"
"GET","/api/v1/strategic/contract-farming","/opportunities","/api/v1/strategic/contract-farming/opportunities","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\contractFarmingRoutes.js","contractFarmingRoutes","1772","118"
"GET","/api/v1/strategic/contract-farming","/farmer-contracts","/api/v1/strategic/contract-farming/farmer-contracts","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\contractFarmingRoutes.js","contractFarmingRoutes","1772","132"
"GET","/api/v1/forestry","/health","/api/v1/forestry/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\forestryRoutes.js","forestryRoutes","1773","14"
"GET","/api/v1/forestry","/","/api/v1/forestry/","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\forestryRoutes.js","forestryRoutes","1773","21"
"GET","/api/v1/forestry","/:id","/api/v1/forestry/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\forestryRoutes.js","forestryRoutes","1773","35"
"POST","/api/v1/forestry","/","/api/v1/forestry/","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\forestryRoutes.js","forestryRoutes","1773","44"
"GET","/api/v1/forestry","/:id/timber","/api/v1/forestry/:id/timber","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\forestryRoutes.js","forestryRoutes","1773","53"
"GET","/api/v1/forestry","/:id/plantation","/api/v1/forestry/:id/plantation","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\forestryRoutes.js","forestryRoutes","1773","62"
"GET","/api/v1/vermicompost","/health","/api/v1/vermicompost/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\vermicompostRoutes.js","vermicompostRoutes","1774","16"
"GET","/api/v1/vermicompost","/","/api/v1/vermicompost/","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\vermicompostRoutes.js","vermicompostRoutes","1774","23"
"GET","/api/v1/vermicompost","/:id","/api/v1/vermicompost/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\vermicompostRoutes.js","vermicompostRoutes","1774","37"
"POST","/api/v1/vermicompost","/","/api/v1/vermicompost/","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\vermicompostRoutes.js","vermicompostRoutes","1774","46"
"GET","/api/v1/vermicompost","/:id/earthworms","/api/v1/vermicompost/:id/earthworms","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\vermicompostRoutes.js","vermicompostRoutes","1774","55"
"GET","/api/v1/vermicompost","/:id/waste","/api/v1/vermicompost/:id/waste","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\vermicompostRoutes.js","vermicompostRoutes","1774","64"
"GET","/api/v1/sericulture","/health","/api/v1/sericulture/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\sericultureRoutes.js","sericultureRoutes","1775","16"
"GET","/api/v1/sericulture","/","/api/v1/sericulture/","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\sericultureRoutes.js","sericultureRoutes","1775","23"
"GET","/api/v1/sericulture","/:id","/api/v1/sericulture/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\sericultureRoutes.js","sericultureRoutes","1775","37"
"POST","/api/v1/sericulture","/","/api/v1/sericulture/","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\sericultureRoutes.js","sericultureRoutes","1775","46"
"GET","/api/v1/sericulture","/:id/silk","/api/v1/sericulture/:id/silk","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\sericultureRoutes.js","sericultureRoutes","1775","55"
"GET","/api/v1/sericulture","/:id/mulberry","/api/v1/sericulture/:id/mulberry","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\sericultureRoutes.js","sericultureRoutes","1775","64"
"GET","/api/v1/fisheries","/health","/api/v1/fisheries/health","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\fisheriesRoutes.js","fisheriesRoutes","1776","18"
"GET","/api/v1/fisheries","/","/api/v1/fisheries/","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\fisheriesRoutes.js","fisheriesRoutes","1776","25"
"GET","/api/v1/fisheries","/:id","/api/v1/fisheries/:id","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\fisheriesRoutes.js","fisheriesRoutes","1776","39"
